Proof,Uncompressed.length,Uncompressed.coreSize,Uncompressed.height,Uncompressed.space,Uncompressed.time,Uncompressed.transLength,PCNewNew.length,PCNewNew.coreSize,PCNewNew.height,PCNewNew.space,PCNewNew.time,PCNewNew.transLength,FCNewNew.length,FCNewNew.coreSize,FCNewNew.height,FCNewNew.space,FCNewNew.time,FCNewNew.transLength,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn1085,53986,1756,891,1507,12555,55914,52349,2125,893,1610,140695,54165,52176,2140,893,1612,186113,53848,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl886,5331,744,623,524,1164,5745,5280,790,628,513,6704,5680,5284,797,628,512,8400,5668,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1177,4431,619,670,420,724,4863,4367,652,673,418,4372,4779,4358,664,663,415,5369,4770,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl792,92762,2735,1433,2249,27661,96444,89475,3296,1428,2385,286373,93157,89360,3337,1426,2386,355453,92862,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl973,24355,1513,1247,1072,4815,25987,23947,1745,1249,1068,49215,25559,23905,1801,1246,1063,62773,25387,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1272,46158,1638,787,1274,7644,48552,45088,2007,787,1307,93776,47480,44606,2049,786,1300,117327,46802,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl276,50564,1797,2179,1535,8359,52282,48491,2099,2174,1608,97231,50253,47963,2147,2167,1601,122252,49597,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl432,6033,778,588,599,1292,6205,5913,787,593,601,6258,6085,5879,789,593,601,7536,6031,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl274,6146,620,716,449,772,6290,6025,638,721,451,4068,6171,6012,639,721,451,5149,6144,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1142,7574,862,823,575,1769,7934,7396,943,828,563,8833,7730,7366,942,828,562,10819,7684,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1025,777731,5649,9014,5068,276381,792693,727733,9737,8978,7511,3286591,743541,725327,9794,8971,7533,4420036,740099,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl442,52662,1929,1882,1523,7116,55072,50469,2268,1870,1563,129005,52911,50447,2303,1868,1564,165073,52813,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl517,216463,3346,3281,2895,86512,221699,207792,4310,3273,3369,797806,213066,207625,4451,3271,3367,1048622,212765,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl493,64763,1722,3027,1654,15655,65733,63264,1827,3026,1763,134653,64230,63204,1845,3026,1762,168160,64106,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1026,373461,3569,5224,3266,162012,380091,355176,5194,5196,4401,1465717,362016,354883,5290,5193,4401,1846376,361477,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl919,8175,1019,813,764,3325,8361,8126,1029,818,772,15109,8308,8119,1033,812,769,17358,8277,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn1287,37275,1442,1591,1287,9826,38493,36417,1608,1584,1310,76191,37657,36425,1623,1584,1310,94063,37661,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl219,55649,2197,1682,1730,8928,57841,53385,2489,1649,1786,131702,55567,53331,2539,1645,1785,173860,55375,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl578,572130,3789,13163,3321,389778,577864,550556,4992,13140,4842,2303410,556298,550397,5117,13137,4843,2886763,555851,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl606,282912,3139,9699,3054,216039,285020,268292,3628,9463,3698,1259923,270412,268153,3639,9471,3691,1613207,270185,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl887,152233,3494,3079,2979,64364,155297,146756,4035,3062,3312,709296,149852,146462,4097,3030,3313,989087,149282,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl505,6618,861,608,548,1553,7106,6561,942,612,541,7299,7003,6572,948,613,542,9033,7014,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1306,4060,573,565,381,895,4388,4068,606,569,380,4476,4388,4074,609,569,380,5325,4386,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1187,2096,373,270,233,385,2238,2072,375,275,236,1282,2208,2077,377,275,236,1579,2207,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1121,87704,1627,2488,1622,22721,88154,83937,1745,2414,1846,193705,84445,83855,1750,2407,1845,255636,84345,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl882,11757,952,947,710,2679,12195,11423,1016,947,706,16610,11835,11408,1012,946,708,20428,11806,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1073,122331,1802,3377,1799,29717,123603,117749,2085,3341,2153,271831,119083,117681,2096,3334,2154,351858,118953,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl076,7735,1063,767,665,2185,8019,7609,1067,772,665,9165,7893,7606,1072,772,665,10913,7870,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl841,155760,3244,3299,1949,50492,161902,147570,4591,3206,2145,542802,153550,147116,4653,3199,2150,701410,152826,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1181,1609,331,311,169,363,1697,1598,333,316,172,750,1686,1598,333,316,172,912,1686,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl964,13832,1033,1318,747,3053,14556,13507,1091,1320,746,28241,14213,13384,1097,1321,747,35992,14008,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl660,14894,1150,1537,789,3353,15928,14458,1272,1518,787,24146,15418,14453,1312,1493,788,29018,15399,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1094,8068,802,641,577,878,8312,7938,809,646,584,7165,8176,7940,809,646,584,9086,8172,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn998,330493,3792,4388,3568,142155,334321,314423,5024,4369,4508,1236895,318421,313418,5046,4362,4512,1713259,317074,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn1223,12949,952,913,752,2381,13437,12747,1025,917,754,20226,13209,12755,1034,917,750,25727,13205,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl849,27192,1502,1707,1224,7442,27954,26194,1609,1697,1206,47170,26942,26165,1620,1650,1204,57129,26857,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1249,10930,902,1042,715,2341,11748,10788,987,1039,709,24494,11604,10787,997,1039,709,19863,11589,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl500,33291,1458,2199,1175,9606,33763,31228,1504,2200,1220,72579,31676,31221,1512,2200,1220,77108,31643,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1226,73980,1924,1758,1551,15954,76432,71584,2320,1734,1697,152109,74040,71501,2362,1734,1696,192236,73907,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1072,63872,1840,2249,1587,15777,65140,61692,2128,2248,1723,138702,62912,61707,2142,2248,1722,179823,62865,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl816,350656,3879,4321,3576,196607,353376,333399,4663,4317,4808,1491733,336179,333149,4666,4317,4806,1963494,335793,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl700,8721,1090,556,659,3079,9105,8632,1132,561,665,14287,9010,8546,1133,559,655,16616,8914,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl422,2825,534,364,317,526,3037,2780,534,369,320,2008,2978,2782,535,369,320,2375,2976,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1143,2908,543,460,273,641,3148,2891,555,464,273,2180,3127,2892,558,464,273,2639,3120,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl127,19108,1221,1486,1008,3972,19636,17944,1263,1347,1006,21718,18464,17842,1264,1347,1003,26408,18340,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl547,22450,1478,1772,1169,7031,22766,21997,1507,1743,1183,33972,22313,21982,1514,1726,1183,40513,22270,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd037,427158,3867,5985,3609,264259,431088,402829,5132,5970,5060,2115388,406943,402326,5126,5969,5067,2924007,406280,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl723,17331,1336,885,1083,3228,17435,14587,1311,890,1078,23125,14687,14602,1318,890,1078,28546,14708,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn488,50067,1843,1658,1628,7315,50961,46765,1914,1622,1689,90609,47679,46797,1920,1622,1696,116603,47695,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl771,7818,959,408,641,797,8104,7508,1007,413,640,5585,7766,7507,1013,412,637,7004,7759,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl895,14108,1285,1656,1070,3758,14412,13992,1299,1661,1067,20150,14296,13962,1304,1657,1067,24221,14238,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn060,1002,170,130,130,203,1188,1054,224,135,122,437,1226,1056,225,135,122,459,1218,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl254,141120,2057,2989,2183,30066,142100,133618,2284,2985,2584,340587,134690,132713,2270,2984,2579,418631,133705,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl996,52140,2158,1741,1605,11954,54114,50669,2388,1738,1677,129651,52621,50666,2420,1738,1678,165497,52534,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl963,21639,1227,728,987,4227,22943,20367,1407,721,989,35537,21663,20070,1418,718,982,43551,21294,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd040,124079,2322,2850,2091,52332,125675,118833,2647,2844,2412,452975,120447,118701,2670,2841,2410,597982,120163,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn444,256495,2391,4821,2518,105040,257709,242293,2689,4762,3218,830057,243575,242024,2701,4762,3219,1079893,243216,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1251,5566,720,580,475,1176,5922,5519,741,585,472,6168,5863,5514,744,584,473,7424,5842,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn314,9111,903,660,619,1016,10173,8985,1021,649,606,11905,10029,8950,1024,643,606,15051,9968,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl598,50277,1959,1198,1652,19044,50953,48128,2032,1200,1735,122074,48800,47974,2044,1198,1734,147788,48576,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl862,430374,3357,5201,3149,129380,434236,408333,4405,5173,4594,1351206,412277,407180,4428,5157,4599,1757674,410692,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl114,11131,1411,883,851,2113,11631,11070,1467,888,851,10884,11564,11068,1468,886,851,13215,11546,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl453,6909,722,573,569,802,7325,6756,768,577,568,8912,7154,6714,767,574,568,11288,7106,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl387,61057,1934,1660,1645,8035,62275,57707,2035,1636,1799,142913,58885,57636,2047,1636,1799,192081,58704,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl558,14029,1304,1038,937,4060,14463,13690,1339,1042,922,26299,14120,13684,1346,1041,922,34130,14086,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1066,79869,2013,3486,1877,47157,80329,77035,2048,3484,2033,234101,77499,76962,2052,3484,2031,275030,77396,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl770,896296,5723,11712,4750,545143,912020,844170,9892,11636,7567,5076191,860802,841727,10028,11613,7584,7080590,857067,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1156,11992,902,630,695,3006,12468,11637,943,635,701,19228,12117,11476,947,628,700,22816,11906,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl601,16740,1190,1603,946,5011,17090,16499,1222,1608,960,26055,16827,16500,1227,1605,951,30573,16808,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn213,2019,397,429,240,357,2129,2025,401,412,241,1148,2129,1998,401,413,239,1366,2086,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn677,10108,1124,953,801,3689,10360,9820,1138,947,799,16353,10062,9297,1121,927,791,18254,9531,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl394,29081,1675,946,1227,5136,29751,26314,1783,920,1209,40726,26922,26293,1780,920,1209,52156,26883,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl649,14146,1406,681,911,3611,14664,13699,1463,688,904,21962,14201,13594,1472,675,903,27162,14056,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1225,1193,269,248,138,350,1251,1189,269,253,141,565,1247,1188,270,253,150,635,1242,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn484,4184,713,753,460,947,4440,4111,741,757,455,4600,4359,4089,736,757,455,5619,4311,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl442,2954,406,522,288,355,3330,2901,435,516,276,2625,3255,2908,438,516,276,3371,3254,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl853,292844,4019,5449,3368,126411,299372,279903,5671,5439,4170,1224439,286459,278965,5717,5436,4173,1715771,285059,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1128,22827,1217,1028,1016,3965,23527,22128,1414,1025,1024,35418,22798,22118,1420,1025,1025,46653,22770,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1271,16732,997,713,833,2175,17122,16307,1020,718,857,18674,16677,16283,1020,718,856,24075,16645,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl544,95352,2603,2809,2329,48976,95900,87648,2750,2799,2540,359205,88274,87686,2744,2799,2547,487583,88290,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1245,1949,411,287,229,444,2077,1936,411,292,232,1422,2066,1926,414,291,228,1536,2040,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl954,79898,2654,2281,2106,24800,81886,76255,2960,2276,2239,224934,78255,76088,2976,2274,2237,284485,77988,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl624,5012,880,731,526,1339,5248,4978,900,736,522,5878,5208,4984,903,736,522,7215,5206,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1183,5452,705,594,470,809,6138,5385,849,597,442,5360,6021,5368,854,597,445,6766,5980,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl505,194116,2662,3536,2162,62403,195406,182749,3002,3475,2853,633946,183977,182689,3013,3476,2855,946472,183875,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1240,2861,457,397,282,622,3159,2944,553,400,270,2142,3208,2944,551,400,270,2451,3212,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd003,96780,2525,3120,2425,30041,98204,92743,2822,3116,2606,275485,94211,92629,2843,3108,2602,392651,93959,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl409,5760,749,453,505,703,6350,5652,825,457,494,5699,6216,5668,835,457,494,7320,6212,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl857,21269,1445,1559,1086,6197,22361,20778,1567,1551,1085,42743,21860,20736,1583,1550,1085,52470,21768,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn542,7184,875,813,547,1452,7626,7057,912,818,546,6784,7491,7060,913,818,546,8162,7494,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl055,462,93,57,62,135,546,477,111,62,61,138,561,467,107,62,60,119,543,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn208,4039,637,695,425,643,4321,3975,645,700,427,3656,4255,3979,647,700,427,4533,4251,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1060,95399,1916,2623,1735,23434,96711,91444,2242,2597,1957,192605,92850,91267,2284,2561,1960,241297,92577,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1027,268586,3138,4747,2991,110575,273172,257962,4211,4693,3789,935713,262660,257705,4311,4693,3791,1202528,262175,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl870,196287,3713,4102,3309,66342,199447,189922,4342,4079,3791,616505,193100,189521,4425,4066,3796,773041,192377,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl860,7895,894,970,637,1722,8243,7821,946,973,634,8037,8135,7700,949,971,634,9538,8002,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1193,91540,2097,2247,1914,26152,92564,89363,2250,2250,2105,184434,90379,89313,2270,2248,2104,230425,90251,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd039,168299,2609,4305,2417,76776,169599,158889,2798,4206,2894,533562,160221,158600,2837,4202,2893,662566,159798,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl131,359883,4093,6250,3541,126987,366669,341385,5515,6247,4395,1313093,348239,340344,5633,6242,4389,1732873,346666,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl590,30847,1739,2538,1326,8663,32211,30340,2012,2537,1309,65521,31642,30151,2024,2529,1303,81770,31395,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1208,128466,2555,3448,2134,37932,131060,121115,3205,3437,2358,369504,123779,120736,3240,3430,2360,464487,123284,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl705,298355,2684,7491,2788,177812,299143,287007,2876,7483,3621,1035170,287847,286820,2875,7473,3623,1339464,287578,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1162,36009,1586,1605,1331,13781,36697,35042,1647,1601,1383,84807,35718,34875,1679,1589,1381,100012,35495,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl451,4048,601,485,370,508,4538,3978,634,489,366,3742,4426,3921,627,483,363,4517,4341,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl503,3240,559,343,334,441,3670,3210,591,346,329,3270,3634,3204,597,346,328,3980,3604,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl373,11073,1194,931,837,2235,11539,10769,1212,935,834,11629,11227,10785,1229,932,834,13946,11199,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1119,100464,1923,2709,1778,30242,101482,97260,2120,2704,1988,231268,98292,97171,2140,2703,1986,282884,98169,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl972,212037,3476,3992,2515,128424,217457,203071,4673,3878,2859,772889,208503,202805,4785,3873,2860,971416,207907,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1104,4764,678,752,411,1092,4982,4671,717,750,410,4252,4875,4685,723,750,411,4955,4891,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl600,210506,2552,7686,2480,173776,211226,202642,2708,7678,3003,834784,203406,202428,2722,7676,3000,1005469,203112,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl050,1297,262,255,172,188,1449,1296,269,257,172,548,1438,1296,272,259,174,655,1430,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1207,46733,1832,2610,1494,19101,47541,44756,2004,2528,1523,116191,45564,44794,2038,2527,1521,144674,45590,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd050,66247,1729,1787,1393,17967,68941,62449,2532,1789,1559,151030,64939,62251,2502,1788,1559,188267,64613,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn317,4087,645,357,399,517,4553,4029,691,360,394,2550,4455,4005,689,350,392,3092,4413,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn732,432578,3619,5428,3108,177370,438176,413835,5005,5283,4574,1469594,419467,412733,5136,5280,4574,1912917,417797,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl139,5374,801,673,553,1095,5632,5239,815,675,543,5415,5493,5231,819,675,543,6373,5459,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd035,747435,4289,8375,4032,509844,751173,709276,5371,8329,6795,3167889,713252,708683,5421,8326,6796,4096075,712443,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl187,9678,989,837,759,1196,10054,9404,995,814,757,8785,9760,9328,1003,809,735,10500,9652,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl875,35510,1956,1291,1457,9123,36650,34337,2092,1291,1501,82473,35499,34337,2101,1291,1501,103039,35453,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl417,3578,639,418,432,536,3868,3585,656,423,434,2582,3871,3590,663,423,434,3209,3846,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl680,11031,1116,849,726,3323,11395,10850,1155,852,722,17518,11210,10806,1160,852,717,20577,11124,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl561,449686,3066,10335,3433,265687,450460,429962,3300,10254,4808,1926278,430778,429926,3312,10254,4809,2604321,430686,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl102,18619,1426,1403,1126,3314,19159,17945,1480,1316,1127,25170,18475,17945,1486,1316,1126,32738,18439,
